card_last4;post_date;desc_raw;amount_brl;installment_seq;installment_tot;fx_rate;iof_brl;category;merchant_city;ledger_hash;prev_bill_amount;interest_amount;amount_orig;currency_orig;amount_usd
0000;2024-00-05;R$ R$;14121.52;0;0;0.00;0.00;DIVERSOS;;910a28e4a78d146664c3d27ec45be8a38fd8c88f;0.00;0.00;0.00;;0.00
0000;2024-06-10;FARMACIA SAO JOAO 06/06 87,64 18/10 FARMACIA SAO JOAO 02/06;30.29;2;6;0.00;0.00;FARMÁCIA;;ad45115a86cd274aaf9723fcfff69423ea89e28f;0.00;0.00;0.00;;0.00
0000;2024-07-06;FARMACIA SAO JOAO 05/06 81,09 18/10 FARMACIA SAO JOAO -;0.05;0;0;0.00;0.00;AJUSTE;;f994b5de872a4854f28a772e501664d4498d28e2;0.00;0.00;0.00;;0.00
0000;2024-09-27;FARMACIA SAO JOAO 03/04 20,78 19/10 STREET WEAR COMPAN02/10;49.99;2;10;0.00;0.00;FARMÁCIA;;4d375a0341499af989d2ac6bb03880303a63fb20;0.00;0.00;0.00;;0.00
0000;2024-09-28;FARMACIA SAO JOAO 03/04 21,73 19/10 FARMACIA SAO JOAO 02/06;78.52;2;6;0.00;0.00;FARMÁCIA;;de06406864f0b72152602bcf2d6963fc66ed3c3e;0.00;0.00;0.00;;0.00
0000;2024-09-30;PANVEL FARMACIAS 03/03 42,70 19/10 FARMACIA SAO JOAO -;0.25;0;0;0.00;0.00;AJUSTE;;1a93d50cb458c2e8a34d4d8b479acecffebd0884;0.00;0.00;0.00;;0.00
0000;2024-10-01;PANVEL FARMACIAS 03/03 127,05 23/10 LIG AERO 02/05;57.98;2;5;0.00;0.00;FARMÁCIA;;26f67ef8ce396693b163c5fa403b363ac4f14f67;0.00;0.00;0.00;;0.00
0000;2024-10-03;IPLACE MOBILE 02/04 57,25 24/10 ZARA BRASIL 02/05;221.10;2;5;0.00;0.00;DIVERSOS;;bf514da8e9c3033a39a17e8441f513311a9103fc;0.00;0.00;0.00;;0.00
0000;2024-10-03;FARMACIA SAO JOAO 02/06 67,08 06/11 APPLE.COM/BILL;69.90;0;0;0.00;0.00;FX;;cdaa2f73ea175993467a3590e4ceae3f5952e68a;0.00;0.00;0.00;;0.00
0000;2024-10-07;PANVEL FARMACIAS 02/03 43,38 10/11 APPLE.COM/BILL;55.90;0;0;0.00;0.00;FX;;3888a8d32d05d61cf942d6edf33016d314c32a51;0.00;0.00;0.00;;0.00
0000;2024-10-07;PANVEL FARMACIAS - 0,02 11/11 IFD*IFOOD CLUB;4.95;0;0;0.00;0.00;FX;;667543a7efd3f1141e0c95bfe3692b70ba3413c5;0.00;0.00;0.00;;0.00
0000;2024-10-13;FARMACIA SAO JOAO 02/06 22,91 11/11 PANVEL FARMACIAS 01/03;58.88;1;3;0.00;0.00;FARMÁCIA;;0351cbed0157a777ed0996561b1a53acb1695a7c;0.00;0.00;0.00;;0.00
0000;2024-10-13;FARMACIA SAO JOAO - 0,05 12/11 BUFFON 25;312.82;0;0;0.00;0.00;FARMÁCIA;;88c9eb651438e9fa31ea8b420628e337439915b3;0.00;0.00;0.00;;0.00
0000;2024-10-14;PAQUETA 02/05 70,02 12/11 IFD*MISO DELIVERY LTDA;75.00;0;0;0.00;0.00;FX;;a091e8de4db81bcf12c581915c2b8d3a170ffc61;0.00;0.00;0.00;;0.00
0000;2024-10-14;PAQUETA - 0,12 13/11 FARMACIA SAO JOAO 01/06;44.78;1;6;0.00;0.00;FARMÁCIA;;9c59523992d42d7706e5453f3e1877062d40763f;0.00;0.00;0.00;;0.00
0000;2024-10-15;AMMF COMERCIO DE A02/04 131,00 13/11 IFD*DA SILVA SAGGIORA;68.49;0;0;0.00;0.00;FX;;e84d245d2957621bed4f6934bab3b5a45b0781b8;0.00;0.00;0.00;;0.00
0000;2024-11-14;RESTAURANTE FRANZ 82,37 02/12 FARMACIA SAO JOAO 01/06;20.39;1;6;0.00;0.00;FARMÁCIA;;4196cd0ca61b182ffd7ddb456b39eadb184f62e1;0.00;0.00;0.00;;0.00
6853;2024-11-14;BW SNACKS E BURGERS TA 41,00 Lançamentos no cartão ();8438.82;0;0;0.00;0.00;DIVERSOS;;dc1311b559ba343f6d879862f7f372a95cd97a0a;0.00;0.00;0.00;;0.00
0000;2024-11-15;BOURBON PASSO FUNDO 229,82 16/06 RECARGAPAY *LEONA06/12;18.28;6;12;0.00;0.00;FX;;524f455d37456cd7e4371850e135ff28c183f652;0.00;0.00;0.00;;0.00
0000;2024-11-15;REFUGIO SKATE PARK LTD 169,40 16/06 RECARGAPAY *LEONA06/12;11.08;6;12;0.00;0.00;FX;;d9b63c4f77ed0beb5ef2676d646e461657336aa5;0.00;0.00;0.00;;0.00
0000;2024-11-16;INSIDER COME*Insid01/03 54,42 16/06 RECARGAPAY *LEONA06/12;40.44;6;12;0.00;0.00;FX;;fa2025a434db23b91184e0946ca7ff056d9f5178;0.00;0.00;0.00;;0.00
0000;2024-11-16;PANVEL FARMACIAS 01/03 43,54 16/06 RECARGAPAY *LEONA06/12;12.74;6;12;0.00;0.00;FX;;e5379f0c35518c8bcc17acbc9d903fd55499ca0c;0.00;0.00;0.00;;0.00
0000;2024-11-17;REFUGIO SKATE PARK LTD 425,70 16/06 RECARGAPAY *LEONA06/12;20.50;6;12;0.00;0.00;FX;;bafe7aa60a0b455f69ab908480f4f4d09123aff3;0.00;0.00;0.00;;0.00
0000;2024-11-17;LANCHES 2.050,00 16/06 RECARGAPAY *LEONA06/12;21.61;6;12;0.00;0.00;FX;;16beff9a2efa62867a5024c2bf0f9af87b43ba6b;0.00;0.00;0.00;;0.00
0000;2024-11-17;OFICINA MECANICA 149,00 16/06 RECARGAPAY *LEONA06/12;60.94;6;12;0.00;0.00;FX;;1c09d4fc0701afb77d4258981286c69617eaebb2;0.00;0.00;0.00;;0.00
0000;2024-11-18;FARMACIA SAO JOAO 113,90 16/06 RECARGAPAY *LEONA06/12;13.30;6;12;0.00;0.00;FX;;0bd99bfc36079b9a35aead444088c8fa9f4a5241;0.00;0.00;0.00;;0.00
0000;2024-11-19;BOURBON PASSO FUNDO 136,96 16/06 RECARGAPAY *LEONA06/12;14.96;6;12;0.00;0.00;FX;;5c0b50bf300a3eda106116b5e514bb3c19cd233e;0.00;0.00;0.00;;0.00
0000;2024-11-19;ANDRE RENATO BOLNER LT 34,00 16/06 RECARGAPAY *LEONA06/12;11.63;6;12;0.00;0.00;FX;;2f2be3e7212a0bc5ecf2ef03857fe2322b0bd502;0.00;0.00;0.00;;0.00
9779;2024-11-19;IFD*MISO DELIVERY LTDA 55,00 Lançamentos no cartão ();225.48;0;0;0.00;0.00;FX;;84d7d27c39e4674804a1977dfbc692160f5962f3;0.00;0.00;0.00;;0.00
0000;2024-11-20;BARBEARIA INDEPENDENC;100.00;0;0;0.00;0.00;RESTAURANTE;;37f2147b4d85fe6e10446f669be1e5bab16fa961;0.00;0.00;0.00;;0.00
0000;2024-11-20;IFD*PIZZARIA INDEPENDE;96.40;0;0;0.00;0.00;FX;;c1fea6908cb00bd3d56651bc3d1dbd57c3883ce9;0.00;0.00;0.00;;0.00
0000;2024-06-17;PICPAY LBL INTEGRA06/12;11.59;6;12;0.00;0.00;DIVERSOS;;c05cc097b9a2b103c4e4a825c8140be066c9e68a;0.00;0.00;0.00;;0.00
0000;2024-11-21;KYLANCHES;5.00;0;0;0.00;0.00;DIVERSOS;;0e378ff87288af912d9ff77fc991fd20b5895848;0.00;0.00;0.00;;0.00
0000;2024-06-17;PICPAY LBL INTEGRA06/12;46.13;6;12;0.00;0.00;DIVERSOS;;5462440d59489cb2f95703e994b18af130d57bdd;0.00;0.00;0.00;;0.00
0000;2024-11-21;PANVEL FARMACIAS;114.63;0;0;0.00;0.00;FARMÁCIA;;442be794f7e650513766d6d7356fc558ebd72ee0;0.00;0.00;0.00;;0.00
0000;2024-06-17;PICPAY LBL INTEGRA06/06;20.39;6;6;0.00;0.00;DIVERSOS;;b32ddc2d56b12bab0e68bfae82f6b23d9b4ab891;0.00;0.00;0.00;;0.00
0000;2024-11-23;ITALIAN S;23.00;0;0;0.00;0.00;DIVERSOS;;5a1131f399e12e3157dca4904857a82a24703401;0.00;0.00;0.00;;0.00
0000;2024-06-18;PICPAY LBL INTEGRA06/06;30.53;6;6;0.00;0.00;DIVERSOS;;a8896338f4455f3c1c4f79125141b9a574de8f75;0.00;0.00;0.00;;0.00
0000;2024-11-23;REFUGIO SKATE PARK LTD;20.00;0;0;0.00;0.00;DIVERSOS;;901cdb5aee28a0d7584cdeb0fc671f1804c18ec2;0.00;0.00;0.00;;0.00
0000;2024-06-18;PICPAY LBL INTEGRA06/06;57.01;6;6;0.00;0.00;DIVERSOS;;c0ec3a1afeb6c5fbb1251a06f13c0250867f974a;0.00;0.00;0.00;;0.00
0000;2024-11-24;REFUGIO SKATE PARK LTD;255.20;0;0;0.00;0.00;DIVERSOS;;1be171293a5c2c8280186b49722db4d1620bb6e7;0.00;0.00;0.00;;0.00
0000;2024-06-18;PICPAY LBL INTEGRA06/06;65.15;6;6;0.00;0.00;DIVERSOS;;beb3022474cf22d6611a1aa9a19ac75a302ae1a2;0.00;0.00;0.00;;0.00
0000;2024-11-24;FARMACIA SAO JOAO 01/06;22.65;1;6;0.00;0.00;FARMÁCIA;;575704256abcfccd149b51f7463afc584edd9ef9;0.00;0.00;0.00;;0.00
0000;2024-11-24;IFD*54.124.928 PALOMA;56.97;0;0;0.00;0.00;FX;;a6f8e6432ed0488458022bf0fdd92ed4ecdfb8c9;0.00;0.00;0.00;;0.00
0000;2024-07-05;RECARGAPAY LEONARD05/06;409.64;5;6;0.00;0.00;DIVERSOS;;93e404f6a4e3da278581a6d8391408e879af3d80;0.00;0.00;0.00;;0.00
0000;2024-07-07;RECARGAPAY LEONARD05/06;532.53;5;6;0.00;0.00;DIVERSOS;;7f66d58c81ba01b37f1174c18a334dad7a76aced;0.00;0.00;0.00;;0.00
0000;2024-07-07;RECARGAPAY LEONARD05/06;532.53;5;6;0.00;0.00;DIVERSOS;;7f66d58c81ba01b37f1174c18a334dad7a76aced;0.00;0.00;0.00;;0.00
0000;2024-07-07;RECARGAPAY LEONARD05/06;614.46;5;6;0.00;0.00;DIVERSOS;;b9a3a970aa4fce820d483d8b87b7d7b0a3c78306;0.00;0.00;0.00;;0.00
0000;2024-07-07;RECARGAPAY LEONARD05/06;245.78;5;6;0.00;0.00;DIVERSOS;;7a2e1772db49277bcd38bf44fd934d1081d040c4;0.00;0.00;0.00;;0.00
0000;2024-07-17;RECARGAPAY *LEONA05/06;25.60;5;6;0.00;0.00;FX;;b24b0055f83871e5d7480694f90dec74d2da4919;0.00;0.00;0.00;;0.00
0000;2024-07-17;RECARGAPAY *LEONA05/06;102.41;5;6;0.00;0.00;FX;;ab3e45d59a0eec53fc90a131dbfa2a6d6989db78;0.00;0.00;0.00;;0.00
0000;2024-07-17;RECARGAPAY *LEONA05/06;202.77;5;6;0.00;0.00;FX;;3fe9933a2ffd3e66950e3a4583aa025cc900fa30;0.00;0.00;0.00;;0.00
0000;2024-11-15;Disney Plus;43.90;0;0;0.00;0.00;DIVERSOS;;eb0fdc8577e1744ee9f4003672a41044bd9077e0;0.00;0.00;0.00;;0.00
0000;2024-11-19;VIACAO OURO E PRAT01/03;37.89;1;3;0.00;0.00;DIVERSOS;;89ff8b0fe660e8f39b89f00ddbdbfbe72ca9307a;0.00;0.00;0.00;;0.00
0000;2024-11-25;MERCADOLIVRE*ESTOCK99;187.06;0;0;0.00;0.00;FX;;76b5d600c00094e6885ec900e752b54d30d14abf;0.00;0.00;0.00;;0.00
0000;2024-11-25;MERCADOLIVRE*ARMAZEMB;86.24;0;0;0.00;0.00;FX;;ea6c1a741edfb5269db560d42f5c1449bb503f85;0.00;0.00;0.00;;0.00
0000;2024-11-25;MERCADOLIVRE*MSTORECA 143,45 06/07 FARMACIA SAO JOAO 06/06;81.09;6;6;0.00;0.00;FX;;4ad3b419b577339fa747d8f4eb3c2e879df72aa7;0.00;0.00;0.00;;0.00
0000;2024-11-27;MP *OCEANDROP 01/06 64,70 07/07 RECARGAPAY LEONARD06/06;532.53;6;6;0.00;0.00;FX;;27e9cc90e48b5c589510aa8b57cf31d56fcc220c;0.00;0.00;0.00;;0.00
0000;2024-12-01;BMB*SEANET RS 150,00 07/07 RECARGAPAY LEONARD06/06;245.78;6;6;0.00;0.00;FX;;095964958598dcfcd81e8a053da32d9b73630dbd;0.00;0.00;0.00;;0.00
0000;2024-12-02;INSIDER COME*Insid01/04 139,27 17/07 RECARGAPAY *LEONA06/06;102.41;6;6;0.00;0.00;FX;;5ef769b346109821fae67c9cc97c176c4464c8c0;0.00;0.00;0.00;;0.00
0000;2024-09-28;FARMACIA SAO JOAO 04/04;21.73;4;4;0.00;0.00;FARMÁCIA;;e61d6fd27a45d6d953b75302fedad7096d739446;0.00;0.00;0.00;;0.00
0000;2024-10-03;FARMACIA SAO JOAO 03/06;67.08;3;6;0.00;0.00;FARMÁCIA;;8ddd214b8e26d975e2f1eab8547225d13ce3b7ca;0.00;0.00;0.00;;0.00
0000;2024-10-07;PANVEL FARMACIAS 03/03;43.38;3;3;0.00;0.00;FARMÁCIA;;d7e8f5e07388e57c715e1431d8aac1b0296c76d5;0.00;0.00;0.00;;0.00
0000;2024-10-13;FARMACIA SAO JOAO 03/06;22.91;3;6;0.00;0.00;FARMÁCIA;;88ded585b73b11fa8f034a43b8fecb6b02ecbee9;0.00;0.00;0.00;;0.00
0000;2024-11-28;VOCALIMAGE.APP;31.59;0;0;0.00;0.00;DIVERSOS;;c9595aef1e70a8759dc693a51bf4dcd85a314771;0.00;0.00;0.00;;0.00
0000;2024-10-14;PAQUETA 03/05;70.02;3;5;0.00;0.00;DIVERSOS;;de0f3fb3a0a06b47e08127c647d8b30c11c3ab1c;0.00;0.00;0.00;;0.00
0000;2024-10-15;AMMF COMERCIO DE A03/04;131.00;3;4;0.00;0.00;DIVERSOS;;b9ce2abb3e34b47dc6322b990dcd15c9584bbbb0;0.00;0.00;0.00;;0.00
0000;2024-10-16;STREET WEAR COMPAN03/10;65.97;3;10;0.00;0.00;DIVERSOS;;52687ae3aa87030ed4ae389df9e11affdd31faa1;0.00;0.00;0.00;;0.00
0000;2024-11-30;SUNO INC.;38.40;0;0;0.00;0.00;DIVERSOS;;b5f562feee907664226a061a1bd0f5f58b506ee3;0.00;0.00;0.00;;0.00
0000;2024-10-18;FARMACIA SAO JOAO 03/06;30.29;3;6;0.00;0.00;FARMÁCIA;;91837a64fb393c995bfbdf3992e3fcf999d0c2fc;0.00;0.00;0.00;;0.00
0000;2024-10-19;STREET WEAR COMPAN03/10;49.99;3;10;0.00;0.00;DIVERSOS;;a081aa6110195d0ec1b0b7b57c05d3bb1b4fbd7d;0.00;0.00;0.00;;0.00
0000;2024-10-19;FARMACIA SAO JOAO 03/06;78.52;3;6;0.00;0.00;FARMÁCIA;;61d862e57c05edc58006dd7ab6a2b4fcdc386bb5;0.00;0.00;0.00;;0.00
0000;2024-10-23;LIG AERO 03/05;57.98;3;5;0.00;0.00;DIVERSOS;;264612b91203d505a3f49406a6d6dbcc03fd3638;0.00;0.00;0.00;;0.00
0000;2024-10-24;ZARA BRASIL 03/05;221.10;3;5;0.00;0.00;DIVERSOS;;5607507cf2e784ffc3f995f88fee175da57a7413;0.00;0.00;0.00;;0.00
0000;2024-11-11;PANVEL FARMACIAS 02/03;58.88;2;3;0.00;0.00;FARMÁCIA;;2d9fd82e03c80fcc4a9e0bb5944e99fd05fbaae5;0.00;0.00;0.00;;0.00
0000;2024-11-13;FARMACIA SAO JOAO 02/06;44.78;2;6;0.00;0.00;FARMÁCIA;;830828051196e4685e86ba28fd6853af954aca49;0.00;0.00;0.00;;0.00
0000;2024-11-25;OZANPA *premiumtr.com 183,90 19/11 VIACAO OURO E PRAT02/03;37.89;2;3;0.00;0.00;FX;;e6bbd609becf1c487e094215c5450f777c951c59;0.00;0.00;0.00;;0.00
0000;2024-11-25;OZANPA *premiumtr.com 122,60 27/11 MP *OCEANDROP 02/06;64.70;2;6;0.00;0.00;FX;;57ed64ed0aebfd5aceaee53c973b5ec08827ef66;0.00;0.00;0.00;;0.00
0000;2024-11-23;IOF PAGAMENTO CONTAS;5.23;0;0;0.00;0.00;ENCARGOS;;eeaf75a9da05f3f315b5d717a3e57358dc2c9594;0.00;0.00;0.00;;0.00
0000;2024-11-26;BOLETO PARCELADO 01/06;34.94;1;6;0.00;0.00;DIVERSOS;;e01669db2fd6bb64217edf96a0df5ce6d7c3712f;0.00;0.00;0.00;;0.00
0000;2024-11-05;ACELERADOR DE PONTOS;263.96;0;0;0.00;0.00;SERVIÇOS;;59260017e33cbffdb4115d2f717bc40dc139ab7f;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;18.28;7;12;0.00;0.00;FX;;ac80382b4f44ede7942bb963bb8adb8ea7998e0b;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;40.44;7;12;0.00;0.00;FX;;17e6dd36701b5f7bf474220e72f1477784a313ad;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;12.74;7;12;0.00;0.00;FX;;d80a6c5208fcce48e13390e7a7c4dcfcd10a3811;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;20.50;7;12;0.00;0.00;FX;;04a3755e87cb83a478b2256d7c75026a1cbfceb4;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;21.61;7;12;0.00;0.00;FX;;d81ef7e41ceb38ba3d2d91fe052246895dad575e;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;60.94;7;12;0.00;0.00;FX;;0092b3c99d63b65ebe2aa87d6cc510e383fae2f9;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;13.30;7;12;0.00;0.00;FX;;565e624f0eb60d0699919f55c87115ea4496367b;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;14.96;7;12;0.00;0.00;FX;;fd9de639bd3df1949cfa622371fcb02628712394;0.00;0.00;0.00;;0.00
0000;2024-06-16;RECARGAPAY *LEONA07/12;11.63;7;12;0.00;0.00;FX;;c9f3de8a225d9895aca430983ee3f10e02a6093d;0.00;0.00;0.00;;0.00
0000;2024-06-17;PICPAY LBL INTEGRA07/12;11.59;7;12;0.00;0.00;DIVERSOS;;b0e3b3408f0106faf7ad711db86b06438eef7203;0.00;0.00;0.00;;0.00
0000;2024-06-17;PICPAY LBL INTEGRA07/12;46.13;7;12;0.00;0.00;DIVERSOS;;9b684a91b030c1c9c828815d3eb521936916450f;0.00;0.00;0.00;;0.00
0000;2024-07-05;RECARGAPAY LEONARD06/06;409.64;6;6;0.00;0.00;DIVERSOS;;5c62d9cae0d40d95d042bc0831528edfbcc074f8;0.00;0.00;0.00;;0.00